id,user_id,user_group,user_block,individual_id,predicted_decision,enter_time,leave_time
113,e3e88b768858f3c359da5cb1cbbb51bc,vignette,1,8534,75,1551820161614,1551820285923
114,e3e88b768858f3c359da5cb1cbbb51bc,vignette,1,2128,58,1551820285922,1551820290623
115,e3e88b768858f3c359da5cb1cbbb51bc,vignette,1,9435,58,1551820290623,1551820297036
116,e3e88b768858f3c359da5cb1cbbb51bc,vignette,1,4643,78,1551820297036,1551820302055
117,e3e88b768858f3c359da5cb1cbbb51bc,vignette,1,9165,2,1551820302055,1551820312841
118,e3e88b768858f3c359da5cb1cbbb51bc,vignette,1,3285,38,1551820312841,1551820321894
119,e3e88b768858f3c359da5cb1cbbb51bc,vignette,1,8642,42,1551820321893,1551820325344
120,e3e88b768858f3c359da5cb1cbbb51bc,vignette,1,7247,22,1551820325343,1551820330676
121,e3e88b768858f3c359da5cb1cbbb51bc,vignette,1,763,55,1551820330676,1551820335734
122,e3e88b768858f3c359da5cb1cbbb51bc,vignette,1,5387,2,1551820335733,1551820423536
123,e3e88b768858f3c359da5cb1cbbb51bc,vignette,1,9556,19,1551820423535,1551820426460
124,e3e88b768858f3c359da5cb1cbbb51bc,vignette,1,2533,2,1551820426459,1551820431528
125,e3e88b768858f3c359da5cb1cbbb51bc,vignette,1,9662,35,1551820431527,1551820437472
126,e3e88b768858f3c359da5cb1cbbb51bc,vignette,1,3768,22,1551820437472,1551820442548
127,e3e88b768858f3c359da5cb1cbbb51bc,vignette,1,7903,5,1551820442547,1551820446371
128,e3e88b768858f3c359da5cb1cbbb51bc,vignette,1,10498,12,1551820446370,1551820451557
129,e3e88b768858f3c359da5cb1cbbb51bc,vignette,1,5217,8,1551820451556,1551820455926
130,e3e88b768858f3c359da5cb1cbbb51bc,vignette,1,9632,8,1551820455926,1551820459774
131,e3e88b768858f3c359da5cb1cbbb51bc,vignette,1,3738,75,1551820459774,1551820476200
132,e3e88b768858f3c359da5cb1cbbb51bc,vignette,1,10748,19,1551820476200,1551820705589
133,e3e88b768858f3c359da5cb1cbbb51bc,vignette,1,2382,95,1551820705589,1551820710073
134,e3e88b768858f3c359da5cb1cbbb51bc,vignette,1,8416,5,1551820710072,1551820715637
135,e3e88b768858f3c359da5cb1cbbb51bc,vignette,1,dummy1,22,1551820715637,1551820720743
136,5ec4d95b91ff47280948777fcbfadfe8,feedback_vignette,1,122,75,1551820133179,1551820149817
137,5ec4d95b91ff47280948777fcbfadfe8,feedback_vignette,1,3783,22,1551820155038,1551820171375
138,5ec4d95b91ff47280948777fcbfadfe8,feedback_vignette,1,9745,55,1551820174606,1551820187223
139,5ec4d95b91ff47280948777fcbfadfe8,feedback_vignette,1,1441,58,1551820190034,1551820200346
140,5ec4d95b91ff47280948777fcbfadfe8,feedback_vignette,1,8041,75,1551820202056,1551820212811
141,5ec4d95b91ff47280948777fcbfadfe8,feedback_vignette,1,6170,78,1551820215066,1551820227178
142,5ec4d95b91ff47280948777fcbfadfe8,feedback_vignette,1,4940,22,1551820229118,1551820236930
143,5ec4d95b91ff47280948777fcbfadfe8,feedback_vignette,1,1795,19,1551820238616,1551820249706
144,5ec4d95b91ff47280948777fcbfadfe8,feedback_vignette,1,794,38,1551820251883,1551820261137
145,5ec4d95b91ff47280948777fcbfadfe8,feedback_vignette,1,9407,35,1551820262922,1551820276709
