id,user_id,user_group,user_block,individual_id,predicted_decision,enter_time,leave_time
189,b4ae25b52c624a724fbbf74b2e64c53c,feedback_vignette,1,9219,78,1551395227439,1551395237806
190,b4ae25b52c624a724fbbf74b2e64c53c,feedback_vignette,1,1146,62,1551395240546,1551395251653
191,b4ae25b52c624a724fbbf74b2e64c53c,feedback_vignette,1,6339,42,1551395254357,1551395268119
192,b4ae25b52c624a724fbbf74b2e64c53c,feedback_vignette,1,9617,25,1551395270583,1551395282025
193,b4ae25b52c624a724fbbf74b2e64c53c,feedback_vignette,1,8613,58,1551395284375,1551395293479
194,b4ae25b52c624a724fbbf74b2e64c53c,feedback_vignette,1,934,52,1551395296063,1551395309094
195,b4ae25b52c624a724fbbf74b2e64c53c,feedback_vignette,1,4870,35,1551395311744,1551395327205
196,b4ae25b52c624a724fbbf74b2e64c53c,feedback_vignette,1,7348,22,1551395329498,1551395338099
197,b4ae25b52c624a724fbbf74b2e64c53c,feedback_vignette,1,dummy2,98,1551395340870,1551395367035
198,b4ae25b52c624a724fbbf74b2e64c53c,feedback_vignette,1,6916,22,1551395372752,1551395384274
199,b4ae25b52c624a724fbbf74b2e64c53c,feedback_vignette,1,7903,19,1551395386804,1551395398621
200,b4ae25b52c624a724fbbf74b2e64c53c,feedback_vignette,1,5069,48,1551395401341,1551395419271
201,b4ae25b52c624a724fbbf74b2e64c53c,feedback_vignette,1,9467,52,1551395421627,1551395431261
202,b4ae25b52c624a724fbbf74b2e64c53c,feedback_vignette,1,853,58,1551395433551,1551395445345
203,b4ae25b52c624a724fbbf74b2e64c53c,feedback_vignette,1,10319,35,1551395447273,1551395459735
204,b4ae25b52c624a724fbbf74b2e64c53c,feedback_vignette,1,8118,69,1551395462200,1551395483113
205,b4ae25b52c624a724fbbf74b2e64c53c,feedback_vignette,1,3674,55,1551395485382,1551395494653
206,b4ae25b52c624a724fbbf74b2e64c53c,feedback_vignette,1,2766,69,1551395497186,1551395508951
207,b4ae25b52c624a724fbbf74b2e64c53c,feedback_vignette,1,4724,22,1551395511230,1551395522781
208,b4ae25b52c624a724fbbf74b2e64c53c,feedback_vignette,1,5270,25,1551395525958,1551395536625
209,54fb38aacc96667ea2e11a28eb088f09,feedback_vignette,1,10673,81,1551393879741,1551393920232
210,54fb38aacc96667ea2e11a28eb088f09,feedback_vignette,1,3019,2,1551393927632,1551394004108
211,54fb38aacc96667ea2e11a28eb088f09,feedback_vignette,1,7985,62,1551394009954,1551394056452
212,54fb38aacc96667ea2e11a28eb088f09,feedback_vignette,1,2053,58,1551394061258,1551394083411
213,54fb38aacc96667ea2e11a28eb088f09,feedback_vignette,1,4342,62,1551394087344,1551394110291
214,54fb38aacc96667ea2e11a28eb088f09,feedback_vignette,1,4596,2,1551394114865,1551394167314
215,54fb38aacc96667ea2e11a28eb088f09,feedback_vignette,1,3115,78,1551394170648,1551394181481
216,54fb38aacc96667ea2e11a28eb088f09,feedback_vignette,1,3641,2,1551394186455,1551394207591
217,54fb38aacc96667ea2e11a28eb088f09,feedback_vignette,1,9690,22,1551394212160,1551394226585
218,54fb38aacc96667ea2e11a28eb088f09,feedback_vignette,1,1741,78,1551394229632,1551394244539
219,54fb38aacc96667ea2e11a28eb088f09,feedback_vignette,1,4860,19,1551394246321,1551394258665
220,54fb38aacc96667ea2e11a28eb088f09,feedback_vignette,1,6129,58,1551394260640,1551394282758
221,54fb38aacc96667ea2e11a28eb088f09,feedback_vignette,1,10656,2,1551394285819,1551394294343
222,54fb38aacc96667ea2e11a28eb088f09,feedback_vignette,1,2583,78,1551394296106,1551394304392
223,54fb38aacc96667ea2e11a28eb088f09,feedback_vignette,1,3387,35,1551394306265,1551394317793
224,54fb38aacc96667ea2e11a28eb088f09,feedback_vignette,1,9685,2,1551394320970,1551394330548
225,54fb38aacc96667ea2e11a28eb088f09,feedback_vignette,1,1604,78,1551394333200,1551394352396
226,54fb38aacc96667ea2e11a28eb088f09,feedback_vignette,1,9129,78,1551394357309,1551394365861
227,54fb38aacc96667ea2e11a28eb088f09,feedback_vignette,1,9045,78,1551394367828,1551394377689
228,54fb38aacc96667ea2e11a28eb088f09,feedback_vignette,1,1642,19,1551394379829,1551394388446
229,54fb38aacc96667ea2e11a28eb088f09,feedback_vignette,1,8530,22,1551394389961,1551394397403
230,54fb38aacc96667ea2e11a28eb088f09,feedback_vignette,1,6864,78,1551394399300,1551394408838
231,54fb38aacc96667ea2e11a28eb088f09,feedback_vignette,1,7914,22,1551394409833,1551394422841
232,54fb38aacc96667ea2e11a28eb088f09,feedback_vignette,1,6043,75,1551394425946,1551394436106
233,54fb38aacc96667ea2e11a28eb088f09,feedback_vignette,1,8532,38,1551394438360,1551394449586
234,54fb38aacc96667ea2e11a28eb088f09,feedback_vignette,1,6315,81,1551394450832,1551394458843
235,54fb38aacc96667ea2e11a28eb088f09,feedback_vignette,1,1244,22,1551394460250,1551394473038
236,54fb38aacc96667ea2e11a28eb088f09,feedback_vignette,1,4182,58,1551394474495,1551394483201
237,54fb38aacc96667ea2e11a28eb088f09,feedback_vignette,1,5765,2,1551394486062,1551394492553
238,54fb38aacc96667ea2e11a28eb088f09,feedback_vignette,1,4967,98,1551394493761,1551394501883
239,54fb38aacc96667ea2e11a28eb088f09,feedback_vignette,1,dummy1,2,1551394503112,1551394525834
240,54fb38aacc96667ea2e11a28eb088f09,feedback_vignette,1,2843,19,1551394529658,1551394536919
241,54fb38aacc96667ea2e11a28eb088f09,feedback_vignette,1,10369,2,1551394538214,1551394545025
242,54fb38aacc96667ea2e11a28eb088f09,feedback_vignette,1,8563,19,1551394546102,1551394555242
243,54fb38aacc96667ea2e11a28eb088f09,feedback_vignette,1,8560,5,1551394556750,1551394566261
244,54fb38aacc96667ea2e11a28eb088f09,feedback_vignette,1,4870,2,1551394567694,1551394577719
245,54fb38aacc96667ea2e11a28eb088f09,feedback_vignette,1,8909,19,1551394578903,1551394587621
246,54fb38aacc96667ea2e11a28eb088f09,feedback_vignette,1,2511,58,1551394588957,1551394599861
247,54fb38aacc96667ea2e11a28eb088f09,feedback_vignette,1,9509,95,1551394601430,1551394609436
248,54fb38aacc96667ea2e11a28eb088f09,feedback_vignette,1,279,19,1551394610433,1551394617280
249,54fb38aacc96667ea2e11a28eb088f09,feedback_vignette,1,dummy2,98,1551394619042,1551394628416
250,54fb38aacc96667ea2e11a28eb088f09,feedback_vignette,1,5128,2,1551394630102,1551394638092
251,54fb38aacc96667ea2e11a28eb088f09,feedback_vignette,1,5678,98,1551394639567,1551394647875
252,54fb38aacc96667ea2e11a28eb088f09,feedback_vignette,1,8681,95,1551394649353,1551394656483
253,54fb38aacc96667ea2e11a28eb088f09,feedback_vignette,1,2405,8,1551394657681,1551394666429
254,54fb38aacc96667ea2e11a28eb088f09,feedback_vignette,1,10645,5,1551394667629,1551394674891
255,54fb38aacc96667ea2e11a28eb088f09,feedback_vignette,1,3722,38,1551394676197,1551394684279
256,54fb38aacc96667ea2e11a28eb088f09,feedback_vignette,1,3751,98,1551394685806,1551394691364
257,54fb38aacc96667ea2e11a28eb088f09,feedback_vignette,1,2100,2,1551394692717,1551394701508
258,54fb38aacc96667ea2e11a28eb088f09,feedback_vignette,1,7945,52,1551394703110,1551394730348
259,54fb38aacc96667ea2e11a28eb088f09,feedback_vignette,1,2537,5,1551394732521,1551394738119
260,54fb38aacc96667ea2e11a28eb088f09,feedback_vignette,1,730,58,1551394739653,1551394747845
261,573a84c6f03ebabf5440e58b1799f2df,vignette,1,7257,75,1551395709555,1551395732125
262,573a84c6f03ebabf5440e58b1799f2df,vignette,1,8827,78,1551395732125,1551395739872
263,573a84c6f03ebabf5440e58b1799f2df,vignette,1,7958,78,1551395739871,1551395746125
264,573a84c6f03ebabf5440e58b1799f2df,vignette,1,4029,42,1551395746125,1551395753156
265,573a84c6f03ebabf5440e58b1799f2df,vignette,1,5593,81,1551395753155,1551395760573
266,573a84c6f03ebabf5440e58b1799f2df,vignette,1,10491,58,1551395760573,1551395766254
267,573a84c6f03ebabf5440e58b1799f2df,vignette,1,8847,62,1551395766254,1551395772572
268,573a84c6f03ebabf5440e58b1799f2df,vignette,1,3248,92,1551395772572,1551395777339
269,573a84c6f03ebabf5440e58b1799f2df,vignette,1,1300,5,1551395777338,1551395782736
270,573a84c6f03ebabf5440e58b1799f2df,vignette,1,10851,58,1551395782736,1551395788743
271,573a84c6f03ebabf5440e58b1799f2df,vignette,1,1689,62,1551395788743,1551395794518
272,573a84c6f03ebabf5440e58b1799f2df,vignette,1,4335,22,1551395794518,1551395801425
273,573a84c6f03ebabf5440e58b1799f2df,vignette,1,6744,78,1551395801425,1551395806829
274,573a84c6f03ebabf5440e58b1799f2df,vignette,1,9971,2,1551395806829,1551395815578
275,573a84c6f03ebabf5440e58b1799f2df,vignette,1,9979,58,1551395815578,1551395820344
276,573a84c6f03ebabf5440e58b1799f2df,vignette,1,913,75,1551395820344,1551395825191
277,573a84c6f03ebabf5440e58b1799f2df,vignette,1,2511,58,1551395825191,1551395830539
278,573a84c6f03ebabf5440e58b1799f2df,vignette,1,8909,2,1551395830539,1551395837112
279,573a84c6f03ebabf5440e58b1799f2df,vignette,1,2156,58,1551395837112,1551395845540
280,573a84c6f03ebabf5440e58b1799f2df,vignette,1,7526,22,1551395845539,1551395852206
281,573a84c6f03ebabf5440e58b1799f2df,vignette,1,2002,95,1551395852206,1551395858354
282,573a84c6f03ebabf5440e58b1799f2df,vignette,1,7508,12,1551395858353,1551395865442
283,573a84c6f03ebabf5440e58b1799f2df,vignette,1,4421,98,1551395865442,1551395871846
284,573a84c6f03ebabf5440e58b1799f2df,vignette,1,10319,75,1551395871845,1551395875566
285,573a84c6f03ebabf5440e58b1799f2df,vignette,1,4165,45,1551395875565,1551395887550
286,573a84c6f03ebabf5440e58b1799f2df,vignette,1,7315,58,1551395887550,1551395892094
287,573a84c6f03ebabf5440e58b1799f2df,vignette,1,6766,81,1551395892093,1551395897925
288,573a84c6f03ebabf5440e58b1799f2df,vignette,1,3818,42,1551395897924,1551395906775
289,573a84c6f03ebabf5440e58b1799f2df,vignette,1,6862,62,1551395906774,1551395913276
