id,user_id,user_group,user_block,individual_id,predicted_decision,enter_time,leave_time
246,599af7dcc8dc72ddb928e9abd711e45b,feedback_vignette,1,1916,42,1551489775609,1551489855727
247,599af7dcc8dc72ddb928e9abd711e45b,feedback_vignette,1,1590,31,1551489856775,1551489869417
248,599af7dcc8dc72ddb928e9abd711e45b,feedback_vignette,1,1065,48,1551489870564,1551489878108
249,599af7dcc8dc72ddb928e9abd711e45b,feedback_vignette,1,dummy2,98,1551489879132,1551489885557
250,599af7dcc8dc72ddb928e9abd711e45b,feedback_vignette,1,1048,2,1551489887081,1551489893450
251,599af7dcc8dc72ddb928e9abd711e45b,feedback_vignette,1,372,45,1551489894578,1551490023671
252,599af7dcc8dc72ddb928e9abd711e45b,feedback_vignette,1,787,25,1551490024790,1551490031424
253,599af7dcc8dc72ddb928e9abd711e45b,feedback_vignette,1,554,2,1551490032502,1551490036953
254,599af7dcc8dc72ddb928e9abd711e45b,feedback_vignette,1,571,35,1551490038093,1551490043895
255,599af7dcc8dc72ddb928e9abd711e45b,feedback_vignette,1,1011,2,1551490045066,1551490052346
256,599af7dcc8dc72ddb928e9abd711e45b,feedback_vignette,1,717,2,1551490053360,1551490057692
257,599af7dcc8dc72ddb928e9abd711e45b,feedback_vignette,1,1650,42,1551490058679,1551490063174
258,599af7dcc8dc72ddb928e9abd711e45b,feedback_vignette,1,436,2,1551490064599,1551490071772
259,599af7dcc8dc72ddb928e9abd711e45b,feedback_vignette,1,1848,2,1551490072724,1551490076880
260,599af7dcc8dc72ddb928e9abd711e45b,feedback_vignette,1,195,2,1551490077827,1551490082123
261,dce1bd59f8c8a04ce528c5e29dd16160,vignette,1,858,81,1551489463363,1551489479410
262,dce1bd59f8c8a04ce528c5e29dd16160,vignette,1,1641,78,1551489479410,1551489486687
263,dce1bd59f8c8a04ce528c5e29dd16160,vignette,1,1864,98,1551489486686,1551489504686
264,dce1bd59f8c8a04ce528c5e29dd16160,vignette,1,196,62,1551489504685,1551489514886
265,dce1bd59f8c8a04ce528c5e29dd16160,vignette,1,475,81,1551489514886,1551489521321
266,dce1bd59f8c8a04ce528c5e29dd16160,vignette,1,257,78,1551489521321,1551489527748
267,dce1bd59f8c8a04ce528c5e29dd16160,vignette,1,765,98,1551489527742,1551489539419
268,dce1bd59f8c8a04ce528c5e29dd16160,vignette,1,220,62,1551489539418,1551489552640
269,dce1bd59f8c8a04ce528c5e29dd16160,vignette,1,144,58,1551489552635,1551489557844
270,dce1bd59f8c8a04ce528c5e29dd16160,vignette,1,1676,78,1551489557843,1551490461194
271,dce1bd59f8c8a04ce528c5e29dd16160,vignette,1,1821,81,1551490461194,1551490485385
